Agent,Participant,Frequency(Base_Rate),Training Phase,Trail number,Email_ID,ground truth,human_truth,choice made/decision,outcome,Hit,Miss,False,Correct Rejection
LoFQA5,A17OINLIDZ0C14,25,2,12,165,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA5,A17OINLIDZ0C14,25,2,13,81,Phishing,Ham,Phishing,1.0,1,0,0,0
LoFQA5,A17OINLIDZ0C14,25,2,14,200,Ham,Phishing,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,15,209,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,16,201,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,17,205,Ham,Phishing,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,18,235,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,19,213,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,20,196,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,21,225,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,22,169,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA5,A17OINLIDZ0C14,25,2,23,224,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,24,226,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,25,190,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,26,193,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,27,231,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,28,198,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,29,227,Ham,Phishing,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,30,58,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA5,A17OINLIDZ0C14,25,2,31,202,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,32,48,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA5,A17OINLIDZ0C14,25,2,33,15,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA5,A17OINLIDZ0C14,25,2,34,229,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,35,203,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,36,214,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,37,204,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,38,236,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,2,39,129,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA5,A17OINLIDZ0C14,25,2,40,158,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA5,A17OINLIDZ0C14,25,3,1,219,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,3,2,237,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,3,3,210,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,3,4,180,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA5,A17OINLIDZ0C14,25,3,5,206,Ham,Phishing,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,3,6,207,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,3,7,211,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,3,8,212,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,3,9,238,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA5,A17OINLIDZ0C14,25,3,10,177,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA6,A188SHJZPHE8BA,25,1,1,213,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,1,2,215,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA6,A188SHJZPHE8BA,25,1,3,217,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,1,4,223,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,1,5,177,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA6,A188SHJZPHE8BA,25,1,6,199,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA6,A188SHJZPHE8BA,25,1,7,225,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,1,8,212,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,1,9,179,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA6,A188SHJZPHE8BA,25,1,10,194,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,1,221,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,2,72,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA6,A188SHJZPHE8BA,25,2,3,236,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,4,200,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,5,201,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,6,233,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,7,3,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA6,A188SHJZPHE8BA,25,2,8,231,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,9,57,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA6,A188SHJZPHE8BA,25,2,10,193,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,11,197,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,12,104,Phishing,Ham,Ham,0.0,0,1,0,0
LoFQA6,A188SHJZPHE8BA,25,2,13,95,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA6,A188SHJZPHE8BA,25,2,14,188,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA6,A188SHJZPHE8BA,25,2,15,176,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA6,A188SHJZPHE8BA,25,2,16,226,Ham,Phishing,Phishing,0.0,0,0,1,0
LoFQA6,A188SHJZPHE8BA,25,2,17,195,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA6,A188SHJZPHE8BA,25,2,18,196,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,19,198,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,20,189,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,21,163,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA6,A188SHJZPHE8BA,25,2,22,235,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,23,214,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,24,229,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA6,A188SHJZPHE8BA,25,2,25,36,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA6,A188SHJZPHE8BA,25,2,26,202,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,27,191,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,28,207,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,29,210,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,30,135,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA6,A188SHJZPHE8BA,25,2,31,219,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,32,203,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,33,106,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA6,A188SHJZPHE8BA,25,2,34,216,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,35,204,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,36,205,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,37,218,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,38,220,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,39,192,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,2,40,237,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,3,1,222,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA6,A188SHJZPHE8BA,25,3,2,232,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,3,3,230,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,3,4,187,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,3,5,185,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA6,A188SHJZPHE8BA,25,3,6,180,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA6,A188SHJZPHE8BA,25,3,7,190,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,3,8,206,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,3,9,208,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA6,A188SHJZPHE8BA,25,3,10,227,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,1,1,187,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,1,2,179,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA7,A18E16UFE351U6,25,1,3,203,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,1,4,192,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,1,5,213,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,1,6,190,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,1,7,183,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA7,A18E16UFE351U6,25,1,8,194,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,1,9,235,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,1,10,226,Ham,Phishing,Phishing,0.0,0,0,1,0
LoFQA7,A18E16UFE351U6,25,2,1,227,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,2,23,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA7,A18E16UFE351U6,25,2,3,29,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA7,A18E16UFE351U6,25,2,4,40,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA7,A18E16UFE351U6,25,2,5,216,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,6,220,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,7,228,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA7,A18E16UFE351U6,25,2,8,219,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,9,217,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,10,199,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,11,239,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,12,193,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,13,202,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,14,189,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,15,221,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,16,140,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA7,A18E16UFE351U6,25,2,17,200,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,18,222,Ham,Phishing,Phishing,0.0,0,0,1,0
LoFQA7,A18E16UFE351U6,25,2,19,229,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,20,135,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA7,A18E16UFE351U6,25,2,21,38,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA7,A18E16UFE351U6,25,2,22,6,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA7,A18E16UFE351U6,25,2,23,223,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA7,A18E16UFE351U6,25,2,24,195,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,25,196,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,26,224,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,27,209,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA7,A18E16UFE351U6,25,2,28,74,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA7,A18E16UFE351U6,25,2,29,56,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA7,A18E16UFE351U6,25,2,30,225,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,31,84,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA7,A18E16UFE351U6,25,2,32,218,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,33,198,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,34,210,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,35,208,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,36,236,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,37,197,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,38,201,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,39,204,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,2,40,230,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,3,1,237,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,3,2,231,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA7,A18E16UFE351U6,25,3,3,191,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA7,A18E16UFE351U6,25,3,4,182,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA7,A18E16UFE351U6,25,3,5,214,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,3,6,184,Phishing,Ham,Phishing,1.0,1,0,0,0
LoFQA7,A18E16UFE351U6,25,3,7,238,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,3,8,205,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA7,A18E16UFE351U6,25,3,9,232,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA7,A18E16UFE351U6,25,3,10,206,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA8,A19ZWBQT8A3LIR,25,1,1,218,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,1,2,195,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,1,3,177,Phishing,Ham,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,1,4,237,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,1,5,196,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,1,6,211,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,1,7,186,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,1,8,193,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,1,9,207,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,1,10,232,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,1,202,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,2,204,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,3,210,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,4,129,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,2,5,33,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,2,6,194,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,7,220,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,8,189,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,9,44,Phishing,Ham,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,2,10,201,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,11,234,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,12,208,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,13,30,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,2,14,239,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,15,160,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,2,16,209,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,17,212,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,18,221,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,19,214,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,20,215,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,21,197,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,22,198,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,23,199,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,24,48,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,2,25,213,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,26,200,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,27,203,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,28,226,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,29,175,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,2,30,216,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,31,217,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,32,205,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,33,58,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,2,34,230,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,35,162,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,2,36,218,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,37,219,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,38,225,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,39,222,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,2,40,84,Phishing,Ham,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,3,1,238,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,3,2,233,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,3,3,178,Phishing,Ham,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,3,4,223,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,3,5,190,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,3,6,206,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,3,7,224,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,3,8,227,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA8,A19ZWBQT8A3LIR,25,3,9,180,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA8,A19ZWBQT8A3LIR,25,3,10,228,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,1,1,225,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA9,A1AQQFJAF8CI4H,25,1,2,211,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,1,3,203,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,1,4,199,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,1,5,184,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA9,A1AQQFJAF8CI4H,25,1,6,187,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,1,7,183,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA9,A1AQQFJAF8CI4H,25,1,8,193,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,1,9,214,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,1,10,201,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,1,129,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,2,191,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA9,A1AQQFJAF8CI4H,25,2,3,218,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA9,A1AQQFJAF8CI4H,25,2,4,35,Phishing,Ham,Phishing,1.0,1,0,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,5,200,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,6,227,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,7,202,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,8,189,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,9,21,Phishing,Phishing,Ham,0.0,0,1,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,10,209,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,11,204,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,12,40,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,13,62,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,14,46,Phishing,Ham,Ham,0.0,0,1,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,15,226,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA9,A1AQQFJAF8CI4H,25,2,16,168,Phishing,Ham,Phishing,1.0,1,0,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,17,206,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA9,A1AQQFJAF8CI4H,25,2,18,219,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,19,89,Phishing,Ham,Ham,0.0,0,1,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,20,194,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,21,228,Ham,Ham,Phishing,0.0,0,0,1,0
LoFQA9,A1AQQFJAF8CI4H,25,2,22,196,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,23,205,Ham,Phishing,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,24,9,Phishing,Phishing,Phishing,1.0,1,0,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,25,210,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,26,230,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,27,229,Ham,Phishing,Phishing,0.0,0,0,1,0
LoFQA9,A1AQQFJAF8CI4H,25,2,28,109,Phishing,Ham,Phishing,1.0,1,0,0,0
LoFQA9,A1AQQFJAF8CI4H,25,2,29,195,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,30,207,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,31,216,Ham,Ham,Ham,1.0,0,0,0,1
LoFQA9,A1AQQFJAF8CI4H,25,2,32,198,Ham,Ham,Ham,1.0,0,0,0,1
